latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.74787,6.24927,304.87,0.72,0.76,2022-08-30,0020,N,nominal,2.0NRT,291.7,1.48,N
36.4299,6.6182,306.21,0.69,0.74,2022-08-30,0020,N,nominal,2.0NRT,290.97,1.32,N
36.43157,6.62022,305.47,0.69,0.74,2022-08-30,0020,N,nominal,2.0NRT,290.66,1.28,N
35.77486,9.88934,304.99,0.45,0.63,2022-08-30,0020,N,nominal,2.0NRT,293.53,0.99,N
35.23323,8.17063,299.12,0.56,0.69,2022-08-30,0020,N,nominal,2.0NRT,286.66,0.98,N
64.64602,24.42735,305.83,0.41,0.45,2022-08-30,0011,N,nominal,2.0NRT,271.04,0.92,N
60.52386,28.12799,325.32,0.44,0.39,2022-08-30,0013,N,nominal,2.0NRT,266.01,2.06,N
60.52037,28.12633,325.81,0.44,0.39,2022-08-30,0013,N,nominal,2.0NRT,266.82,2.57,N
60.19321,19.92295,302.56,0.5,0.49,2022-08-30,0013,N,nominal,2.0NRT,282.24,0.79,N
58.68586,17.13653,299.6,0.61,0.53,2022-08-30,0013,N,nominal,2.0NRT,281.04,1.08,N
58.68087,17.13576,308.44,0.61,0.53,2022-08-30,0013,N,nominal,2.0NRT,284.68,2.25,N
58.35987,12.37491,309.17,0.45,0.63,2022-08-30,0013,N,nominal,2.0NRT,281.94,1.89,N
58.34481,11.42103,295.05,0.49,0.65,2022-08-30,0013,N,nominal,2.0NRT,283.8,0.8,N
57.0594,9.97548,319.19,0.55,0.68,2022-08-30,0013,N,nominal,2.0NRT,284.63,2.1,N
57.05902,9.97479,317.18,0.55,0.68,2022-08-30,0013,N,nominal,2.0NRT,284.24,2.97,N
56.42204,10.9234,299.59,0.51,0.66,2022-08-30,0013,N,nominal,2.0NRT,283.3,1.75,N
56.41793,10.92637,311.83,0.51,0.66,2022-08-30,0013,N,nominal,2.0NRT,284.58,3.33,N
55.74124,9.6187,305.39,0.57,0.69,2022-08-30,0013,N,nominal,2.0NRT,280.65,0.92,N
53.44424,34.41752,330.02,0.45,0.39,2022-08-30,0013,N,nominal,2.0NRT,290.92,4.63,N
54.72138,21.95232,299.29,0.56,0.43,2022-08-30,0013,N,nominal,2.0NRT,285.42,0.7,N
54.72051,21.94563,299.4,0.56,0.43,2022-08-30,0013,N,nominal,2.0NRT,285.38,0.78,N
53.27174,24.44122,297.4,0.45,0.39,2022-08-30,0016,N,nominal,2.0NRT,286.35,0.64,N
53.25949,24.45131,297.17,0.45,0.39,2022-08-30,0016,N,nominal,2.0NRT,283.84,0.38,N
53.69722,18.92175,296.15,0.47,0.48,2022-08-30,0016,N,nominal,2.0NRT,285.06,0.29,N
52.11662,29.16443,304.57,0.38,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.44,0.79,N
51.89199,29.34214,329.27,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,285.3,2.14,N
51.88964,29.33526,305.48,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,282.22,1.59,N
53.14204,8.66952,306.12,0.62,0.71,2022-08-30,0016,N,nominal,2.0NRT,282.07,3.74,N
53.13551,8.67955,306.74,0.62,0.71,2022-08-30,0016,N,nominal,2.0NRT,283.78,1.78,N
53.13569,8.68927,298.28,0.62,0.71,2022-08-30,0016,N,nominal,2.0NRT,283.04,1.78,N
53.13305,8.67375,304.28,0.62,0.71,2022-08-30,0016,N,nominal,2.0NRT,283.63,3.83,N
53.13334,8.69316,295.72,0.61,0.71,2022-08-30,0016,N,nominal,2.0NRT,282.77,1.23,N
51.44633,30.16682,306.03,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.07,0.89,N
51.44211,30.1709,301.51,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.39,1.11,N
51.44036,30.14038,307.66,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.83,1.38,N
51.43749,30.15694,301.93,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.9,0.98,N
51.46507,29.5544,326.92,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.25,2.14,N
51.46415,29.55986,309.86,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.16,2.14,N
51.46324,29.56533,309.38,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.4,0.92,N
51.46232,29.5708,301.29,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289,0.92,N
51.45856,29.5516,305.31,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.21,1.45,N
51.45489,29.57348,302.01,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.63,0.99,N
51.45164,29.57207,308.16,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,291.13,0.99,N
51.4493,29.5652,310.89,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.28,1.4,N
51.44605,29.5638,304.82,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.07,1.4,N
51.44371,29.55694,304.57,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.15,0.77,N
51.39021,29.52227,328.4,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,292.38,4.26,N
51.38929,29.52773,346.3,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,295.8,4.26,N
51.38837,29.53319,301.28,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.78,0.73,N
51.38603,29.52634,348.87,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,298.02,3.3,N
51.38512,29.5318,333.61,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,293.14,3.05,N
51.38695,29.52088,317.5,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.98,3.3,N
51.38277,29.52494,323.37,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,291.86,3.3,N
51.38186,29.5304,321.53,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.88,3.05,N
51.38369,29.51948,305.4,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.09,3.3,N
51.38008,29.52761,325.12,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,292.14,1.65,N
51.381,29.52215,301.5,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289,1.65,N
51.37683,29.52622,321.36,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.66,1.65,N
51.37775,29.52076,308.38,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.36,1.65,N
51.37592,29.53168,304.24,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.73,1.31,N
51.37449,29.51936,309.81,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.96,1.09,N
51.3758,29.49067,306.65,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.69,1.69,N
51.37489,29.49613,301.16,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.37,0.86,N
51.37397,29.50159,304.2,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.69,0.86,N
51.37306,29.50705,311.93,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.64,1.96,N
51.36981,29.50566,326.82,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,292.5,2.43,N
51.36889,29.51112,328.96,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,292.48,2.43,N
51.37255,29.48928,316.65,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,291.65,1.89,N
51.37164,29.49474,310.28,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,291.19,2.1,N
51.37072,29.5002,308.15,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.97,2.1,N
51.36929,29.48789,324.28,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,291.83,1.89,N
51.36838,29.49335,323.37,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,292.11,2.1,N
51.36747,29.49881,333.3,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,294.51,2.1,N
51.36564,29.50973,322.54,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,289.34,2.43,N
51.3702,29.48243,301.17,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.76,1.89,N
51.36655,29.50426,305.63,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.52,2.43,N
51.36604,29.4865,305.82,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.48,0.94,N
51.36421,29.49742,318.2,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,287.91,2.16,N
51.36409,29.45644,308.77,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.03,0.89,N
52.48946,13.83797,300.8,0.37,0.58,2022-08-30,0016,N,nominal,2.0NRT,284.55,0.93,N
52.35328,9.88589,302.86,0.55,0.68,2022-08-30,0016,N,nominal,2.0NRT,282.14,1.57,N
50.71775,29.81096,306.04,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,290.04,1.14,N
50.71265,29.77954,306.08,0.39,0.36,2022-08-30,0016,N,nominal,2.0NRT,288.02,1.05,N
52.17393,14.61291,314.67,0.35,0.56,2022-08-30,0016,N,nominal,2.0NRT,284.82,1.3,N
52.16723,10.42333,295.21,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,282.93,1.3,N
52.16722,10.43132,297.43,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,283.53,1.3,N
52.16096,10.39154,295.13,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,285.04,1.43,N
52.16096,10.41535,319.46,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,284.86,3.76,N
52.15469,10.39948,329.05,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,285.73,2.69,N
52.15469,10.40742,297.16,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,283.7,1.92,N
52.14841,10.39951,297.09,0.52,0.67,2022-08-30,0016,N,nominal,2.0NRT,283.17,2.69,N
51.68844,15.9813,340.39,0.6,0.53,2022-08-30,0016,N,nominal,2.0NRT,282.56,6.84,N
51.68886,15.97244,301.41,0.6,0.53,2022-08-30,0016,N,nominal,2.0NRT,281.98,6.84,N
50.93048,21.67399,301.87,0.52,0.41,2022-08-30,0016,N,nominal,2.0NRT,287,1.25,N
51.36539,6.70824,298.18,0.74,0.76,2022-08-30,0016,N,nominal,2.0NRT,282.05,2.51,N
51.29555,7.00601,305.34,0.72,0.76,2022-08-30,0016,N,nominal,2.0NRT,283.46,2.63,N
51.30058,7.00299,296.74,0.72,0.76,2022-08-30,0016,N,nominal,2.0NRT,283.38,2.04,N
51.18204,16.11342,331.4,0.59,0.53,2022-08-30,0016,N,nominal,2.0NRT,280.07,5.82,N
50.82628,20.26869,295.5,0.39,0.44,2022-08-30,0016,N,nominal,2.0NRT,285.1,1.31,N
50.8263,20.27344,306.28,0.39,0.44,2022-08-30,0016,N,nominal,2.0NRT,285.93,1.34,N
48.53053,34.64822,321.48,0.57,0.43,2022-08-30,0016,N,nominal,2.0NRT,290.13,4.07,N
48.47438,34.6266,303.56,0.57,0.43,2022-08-30,0016,N,nominal,2.0NRT,290.52,1.34,N
48.47272,34.63398,304.31,0.57,0.43,2022-08-30,0016,N,nominal,2.0NRT,291.59,1.33,N
50.49249,19.46894,321.09,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,283.93,1.84,N
50.49348,19.45672,304.54,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,286.45,0.97,N
50.53746,17.9787,295.55,0.48,0.48,2022-08-30,0016,N,nominal,2.0NRT,283.8,1.2,N
50.53299,17.97795,308.37,0.48,0.48,2022-08-30,0016,N,nominal,2.0NRT,284.56,1.2,N
50.34545,19.29252,306.82,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,285.11,1.08,N
50.34198,19.33472,307.22,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,288.18,0.99,N
50.34148,19.34068,297.11,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,286.71,0.99,N
50.33755,19.28476,301.72,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,288.02,0.76,N
50.33706,19.29074,295.79,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,285.24,0.76,N
50.33336,19.28387,300.43,0.42,0.45,2022-08-30,0016,N,nominal,2.0NRT,284.11,0.7,N
50.41624,18.13805,301.4,0.47,0.48,2022-08-30,0016,N,nominal,2.0NRT,286.76,1.03,N
50.41576,18.14482,298.18,0.47,0.48,2022-08-30,0016,N,nominal,2.0NRT,285.62,1.03,N
50.3446,18.86941,295.61,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,284.58,0.55,N
50.07551,20.10065,310.21,0.39,0.44,2022-08-30,0016,N,nominal,2.0NRT,287.33,0.83,N
50.038,18.48317,298.53,0.45,0.47,2022-08-30,0016,N,nominal,2.0NRT,286.14,0.88,N
47.87335,33.43709,304.47,0.53,0.42,2022-08-30,0016,N,nominal,2.0NRT,291.07,1.23,N
47.87565,33.40794,303.09,0.53,0.42,2022-08-30,0016,N,nominal,2.0NRT,291.15,1.93,N
47.87415,33.41478,309.15,0.53,0.42,2022-08-30,0016,N,nominal,2.0NRT,292.12,1.95,N
49.81673,18.31052,305.15,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,285.12,2.17,N
49.81626,18.31699,316.17,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,285.23,1.08,N
49.8119,18.31626,295.15,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,284.59,1.08,N
49.81705,18.31123,310.15,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,285.44,1.44,N
49.81656,18.31769,307.4,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,285.1,1.44,N
49.81219,18.31696,296.86,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,284.76,1.44,N
49.79426,18.32031,303.19,0.46,0.47,2022-08-30,0016,N,nominal,2.0NRT,286.87,1.58,N
48.15997,30.61597,315.87,0.43,0.38,2022-08-30,0016,N,nominal,2.0NRT,290.95,1.92,N
49.68536,18.65951,308.49,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,286.23,2.05,N
49.68061,18.66491,322.4,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,285.37,2.05,N
49.68107,18.65872,318.97,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,286.39,2.05,N
49.68344,18.65906,313.71,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,286.86,3.78,N
49.67916,18.6583,329.12,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,286.13,3.78,N
49.67867,18.66444,337.13,0.44,0.46,2022-08-30,0016,N,nominal,2.0NRT,285.97,4.96,N
49.95572,9.76699,296.56,0.55,0.68,2022-08-30,0016,N,nominal,2.0NRT,285.07,1,N
47.11614,32.9902,308.1,0.53,0.42,2022-08-30,0016,N,nominal,2.0NRT,289.15,1.55,N
47.7835,29.01875,303.34,0.4,0.37,2022-08-30,0016,N,nominal,2.0NRT,290.59,1.07,N
47.78801,28.95336,310.37,0.4,0.37,2022-08-30,0016,N,nominal,2.0NRT,290.81,1.41,N
49.35908,6.74728,296.86,0.74,0.76,2022-08-30,0016,N,nominal,2.0NRT,283.21,1.18,N
49.35719,6.74208,299.39,0.74,0.76,2022-08-30,0016,N,nominal,2.0NRT,283.91,1.09,N
49.24467,6.84333,328.58,0.73,0.76,2022-08-30,0016,N,nominal,2.0NRT,286.01,5.54,N
49.24319,6.8463,334.81,0.73,0.76,2022-08-30,0016,N,nominal,2.0NRT,286.23,6.3,N
46.40774,34.63795,303.26,0.42,0.46,2022-08-30,0016,N,nominal,2.0NRT,288.67,0.69,N
46.40372,34.63597,302.87,0.42,0.46,2022-08-30,0016,N,nominal,2.0NRT,288.5,0.99,N
48.62117,21.18946,301.89,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.29,1.49,N
48.6181,21.18158,299.27,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.16,1.5,N
48.61739,21.18854,307.86,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.56,1.24,N
48.6136,21.18762,302.15,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,280.06,1.24,N
48.61053,21.17975,296.01,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.35,2.26,N
48.60674,21.17883,328.43,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,280.13,2.26,N
48.60296,21.17791,306.96,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.24,1.96,N
48.6103,21.19437,296.77,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.52,1.38,N
48.60799,21.17959,326.1,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,280.76,2.31,N
48.60726,21.18652,295.81,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,278.94,2.31,N
48.60421,21.17867,313.46,0.51,0.41,2022-08-30,0016,N,nominal,2.0NRT,279.56,2.72,N
48.59202,20.84374,298.94,0.52,0.42,2022-08-30,0016,N,nominal,2.0NRT,281.69,0.4,N
48.64557,20.2162,296.91,0.56,0.43,2022-08-30,0016,N,nominal,2.0NRT,283.25,0.63,N
46.52091,31.83842,315.02,0.49,0.4,2022-08-30,0016,N,nominal,2.0NRT,292.33,2.69,N
46.51862,31.83059,309.86,0.49,0.4,2022-08-30,0016,N,nominal,2.0NRT,290.1,2.09,N
46.51468,31.84932,312.95,0.49,0.4,2022-08-30,0016,N,nominal,2.0NRT,290.78,2.28,N
46.51979,31.83763,321.97,0.49,0.4,2022-08-30,0016,N,nominal,2.0NRT,291,1.97,N
46.51747,31.82978,304.33,0.49,0.4,2022-08-30,0016,N,nominal,2.0NRT,289.81,1.97,N
46.5136,31.84856,311.44,0.49,0.41,2022-08-30,0016,N,nominal,2.0NRT,290.47,2.25,N
46.52676,31.65122,317.69,0.49,0.4,2022-08-30,0016,N,nominal,2.0NRT,290.22,1.81,N
48.45971,17.18939,299.86,0.5,0.49,2022-08-30,0016,N,nominal,2.0NRT,287.49,1.51,N
48.27903,14.33543,336.64,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,289,3.77,N
48.27884,14.34004,307.24,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,287.18,2,N
48.27385,14.33491,328.86,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,287.69,3.1,N
48.27365,14.33949,340.6,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,287.71,4.42,N
48.27424,14.32566,300.98,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,288.05,0.84,N
48.26867,14.33435,297.55,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,286.41,3.1,N
48.26387,14.32454,305.09,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,286.76,1.01,N
48.26368,14.32914,302.41,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,286.82,1.14,N
48.27293,14.33548,334.35,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,287.74,2.84,N
48.27271,14.34007,327.21,0.33,0.55,2022-08-30,0016,N,nominal,2.0NRT,286.75,3.54,N
48.27337,14.32625,300.07,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,287.52,0.84,N
48.26775,14.33494,299.9,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,285.79,2.84,N
48.263,14.32516,309.43,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,286.73,1.23,N
48.26279,14.32976,305.86,0.33,0.56,2022-08-30,0016,N,nominal,2.0NRT,287.25,1.16,N
48.02902,8.88118,302.93,0.59,0.7,2022-08-30,0016,N,nominal,2.0NRT,283.89,0.74,N
44.77068,33.86184,303.18,0.43,0.46,2022-08-30,0016,N,nominal,2.0NRT,290.18,0.55,N
45.37528,30.92827,335.49,0.48,0.4,2022-08-30,0016,N,nominal,2.0NRT,296.8,7.91,N
47.3802,15.06804,299.22,0.61,0.53,2022-08-30,0016,N,nominal,2.0NRT,286.22,1.11,N
45.37292,30.92664,317.55,0.48,0.4,2022-08-30,0016,N,nominal,2.0NRT,294.79,2.39,N
47.37976,15.06968,296.99,0.61,0.53,2022-08-30,0016,N,nominal,2.0NRT,286.12,1.11,N
45.9518,25.2802,308.78,0.39,0.36,2022-08-30,0018,N,nominal,2.0NRT,285.16,1.19,N
45.42263,27.9601,306.13,0.4,0.37,2022-08-30,0018,N,nominal,2.0NRT,284.6,0.78,N
45.41909,27.9802,301.9,0.4,0.37,2022-08-30,0018,N,nominal,2.0NRT,284.09,1.08,N
45.29083,25.1114,305.11,0.39,0.36,2022-08-30,0018,N,nominal,2.0NRT,289.43,0.99,N
46.01437,17.98308,297.02,0.43,0.46,2022-08-30,0018,N,nominal,2.0NRT,286.81,0.47,N
45.12152,25.4188,310.78,0.38,0.36,2022-08-30,0018,N,nominal,2.0NRT,289.55,1.19,N
45.98331,17.73473,300.52,0.44,0.46,2022-08-30,0018,N,nominal,2.0NRT,285.75,0.65,N
