latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
51.38246,29.54217,297.35,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,284.41,0.76,N
51.37908,29.54049,326.46,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,291.94,2.61,N
51.3779,29.54652,348.88,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,298.02,5.36,N
51.38026,29.53447,300.34,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,284.69,2.61,N
51.37671,29.55254,295.84,0.44,0.38,2022-09-01,0026,1,nominal,2.0NRT,282.84,5.36,N
51.3757,29.5388,336.09,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,288.79,2.61,N
51.37452,29.54483,345.65,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,293.68,5.36,N
51.37689,29.53279,302.29,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,284.95,2.61,N
51.37469,29.52508,317.35,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,288.46,1.5,N
51.3725,29.51739,295.64,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,281.71,1.5,N
51.37031,29.5097,307.52,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,284.98,1.98,N
51.36912,29.51571,318.02,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,288.71,1.96,N
51.36794,29.52172,305.54,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,285.02,1.96,N
51.37048,29.48999,297.84,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,284.94,1.59,N
51.3671,29.48832,302.21,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,283.86,0.8,N
51.36592,29.49433,296.16,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,283.37,0.8,N
51.36612,29.4878,299.11,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,282.38,0.81,N
51.36856,29.45608,296.19,0.43,0.38,2022-09-01,0026,1,nominal,2.0NRT,280.81,0.7,N
52.71598,18.33981,327.88,0.56,0.43,2022-09-01,0028,1,nominal,2.0NRT,281.65,7.68,N
53.13712,8.6724,295.74,0.47,0.64,2022-09-01,0028,1,nominal,2.0NRT,283.47,0.74,N
53.13707,8.67962,295.09,0.47,0.64,2022-09-01,0028,1,nominal,2.0NRT,284.44,1.26,N
53.13701,8.68682,311.84,0.47,0.64,2022-09-01,0028,1,nominal,2.0NRT,283.98,1.26,N
53.13696,8.69393,297.22,0.47,0.64,2022-09-01,0028,1,nominal,2.0NRT,283.23,1.11,N
50.22998,33.4002,304.96,0.41,0.45,2022-09-01,0028,1,nominal,2.0NRT,281.71,0.98,N
51.92564,21.09098,299.16,0.45,0.39,2022-09-01,0028,1,nominal,2.0NRT,279.18,0.32,N
52.50011,4.60618,323.74,0.69,0.74,2022-09-01,0028,1,nominal,2.0NRT,285.41,3.2,N
52.48572,4.58597,302.32,0.69,0.74,2022-09-01,0028,1,nominal,2.0NRT,284.76,2.77,N
52.47851,4.57552,316.74,0.69,0.74,2022-09-01,0028,1,nominal,2.0NRT,284.85,2.77,N
52.35809,9.88764,295.02,0.41,0.61,2022-09-01,0028,1,nominal,2.0NRT,281.38,0.27,N
52.35244,9.88727,296.97,0.41,0.61,2022-09-01,0028,1,nominal,2.0NRT,282.75,0.78,N
52.35527,9.88617,308.6,0.41,0.61,2022-09-01,0028,1,nominal,2.0NRT,283.71,0.96,N
52.16594,10.41387,300.7,0.39,0.59,2022-09-01,0028,1,nominal,2.0NRT,282.44,1.18,N
52.16579,10.41971,297.57,0.39,0.59,2022-09-01,0028,1,nominal,2.0NRT,282.94,1.36,N
52.16085,10.39602,304,0.39,0.59,2022-09-01,0028,1,nominal,2.0NRT,286.11,1.65,N
52.16057,10.40766,307.12,0.39,0.59,2022-09-01,0028,1,nominal,2.0NRT,283.31,1.18,N
52.15519,10.40148,324.01,0.39,0.59,2022-09-01,0028,1,nominal,2.0NRT,285.63,1.85,N
52.15533,10.39567,299.93,0.39,0.59,2022-09-01,0028,1,nominal,2.0NRT,283.77,1.85,N
48.53391,34.64909,311.74,0.51,0.49,2022-09-01,0028,1,nominal,2.0NRT,276.5,2.57,N
51.4927,6.7319,317.38,0.56,0.69,2022-09-01,0028,1,nominal,2.0NRT,286.06,3.77,N
51.48619,6.70713,314.63,0.56,0.69,2022-09-01,0028,1,nominal,2.0NRT,286.9,2.02,N
51.48623,6.71541,305.79,0.56,0.69,2022-09-01,0028,1,nominal,2.0NRT,286.03,2.02,N
51.41378,5.9162,318.77,0.61,0.71,2022-09-01,0028,1,nominal,2.0NRT,285.3,3.29,N
51.42274,5.91603,295.64,0.61,0.71,2022-09-01,0028,1,nominal,2.0NRT,282.99,1.07,N
51.41615,5.91614,327.1,0.61,0.71,2022-09-01,0028,1,nominal,2.0NRT,286.13,3.12,N
51.41623,5.92508,297.08,0.61,0.71,2022-09-01,0028,1,nominal,2.0NRT,283.7,3.12,N
51.37003,6.70639,312.61,0.56,0.69,2022-09-01,0028,1,nominal,2.0NRT,286.92,3.03,N
51.18077,3.80395,299.35,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,283.57,1.48,N
51.17365,3.80444,330.32,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,285.82,3.88,N
51.17329,3.79326,295.08,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,284.3,3.88,N
51.16651,3.80484,318.99,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,283.56,3.88,N
51.16685,3.81581,295.68,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,282.84,4.35,N
48.76476,30.6672,296.64,0.52,0.42,2022-09-01,0028,1,nominal,2.0NRT,283.54,0.98,N
51.17815,3.80007,319.71,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,284.03,5.18,N
51.17845,3.81121,301.2,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,284.16,4.42,N
51.17102,3.80059,310.4,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,284.88,5.1,N
51.17132,3.81166,318.15,0.75,0.77,2022-09-01,0028,1,nominal,2.0NRT,283.65,4.91,N
47.87684,33.40837,299.25,0.47,0.48,2022-09-01,0028,1,nominal,2.0NRT,265.88,0.88,N
47.87538,33.41432,295.88,0.47,0.48,2022-09-01,0028,1,nominal,2.0NRT,265.32,0.75,N
50.41526,18.13873,317.49,0.53,0.42,2022-09-01,0028,1,nominal,2.0NRT,274.24,1.35,N
50.65752,11.43045,301.89,0.34,0.56,2022-09-01,0028,1,nominal,2.0NRT,281.86,1.03,N
47.78685,29.01964,308.99,0.48,0.4,2022-09-01,0028,1,nominal,2.0NRT,286.97,2.1,N
47.78894,28.95351,313.44,0.48,0.4,2022-09-01,0028,1,nominal,2.0NRT,288.25,1.85,N
49.67797,5.948,295.97,0.6,0.71,2022-09-01,0028,1,nominal,2.0NRT,280.96,0.76,N
46.78318,31.71195,303.14,0.42,0.45,2022-09-01,0028,1,nominal,2.0NRT,285.65,0.51,N
49.52885,8.40699,309.88,0.46,0.64,2022-09-01,0028,1,nominal,2.0NRT,283.87,1.05,N
49.52874,8.41357,296.32,0.46,0.64,2022-09-01,0028,1,nominal,2.0NRT,284.86,1.05,N
49.52353,5.90183,314.17,0.6,0.71,2022-09-01,0028,1,nominal,2.0NRT,282.12,2.26,N
46.50855,31.85988,300.33,0.44,0.46,2022-09-01,0028,1,nominal,2.0NRT,273.49,0.78,N
49.35825,6.74381,304.76,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,283.59,1.48,N
49.35188,6.72785,308.35,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,283.08,1.39,N
49.35189,6.73568,296.07,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,283.9,1.39,N
49.3564,6.74297,299.55,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,283.79,2,N
49.35011,6.72709,296.85,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,282.63,1.28,N
49.35008,6.73495,304.89,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,284.13,1.28,N
49.24853,6.84916,298.61,0.55,0.68,2022-09-01,0028,1,nominal,2.0NRT,284.08,1.05,N
49.24593,6.84937,299.3,0.54,0.68,2022-09-01,0028,1,nominal,2.0NRT,284.26,1.41,N
49.0605,8.32371,296.7,0.47,0.64,2022-09-01,0028,1,nominal,2.0NRT,284.8,0.71,N
48.65405,10.16034,295.87,0.38,0.59,2022-09-01,0028,1,nominal,2.0NRT,271.64,0.25,N
48.28046,14.33748,298.57,0.49,0.48,2022-09-01,0028,1,nominal,2.0NRT,273.06,0.94,N
48.276,14.33676,331.66,0.49,0.48,2022-09-01,0028,1,nominal,2.0NRT,275.76,3.07,N
47.03545,22.33353,299.39,0.39,0.36,2022-09-01,0028,1,nominal,2.0NRT,285.51,0.86,N
44.74213,21.24337,301.52,0.39,0.36,2022-09-01,0030,1,nominal,2.0NRT,288.68,0.82,N
45.68411,9.46279,299.09,0.39,0.6,2022-09-01,0030,1,nominal,2.0NRT,284.37,0.94,N
44.60527,20.96679,303.23,0.39,0.36,2022-09-01,0030,1,nominal,2.0NRT,287.85,0.57,N
44.59724,20.97476,302.63,0.39,0.36,2022-09-01,0030,1,nominal,2.0NRT,287.43,0.59,N
43.23371,27.59612,302.7,0.51,0.41,2022-09-01,0030,1,nominal,2.0NRT,289,0.98,N
43.90879,21.5092,304.94,0.39,0.36,2022-09-01,0030,1,nominal,2.0NRT,287.95,0.55,N
43.28395,23.4667,299.27,0.39,0.36,2022-09-01,0030,1,nominal,2.0NRT,287.59,0.57,N
41.17331,32.6282,299.84,0.33,0.55,2022-09-01,0030,1,nominal,2.0NRT,289.02,0.79,N
41.17225,32.63217,302.63,0.33,0.55,2022-09-01,0030,1,nominal,2.0NRT,289.83,1.14,N
41.17234,32.63199,309.06,0.33,0.55,2022-09-01,0030,1,nominal,2.0NRT,290.02,0.94,N
41.26681,31.42041,307.71,0.56,0.52,2022-09-01,0030,1,nominal,2.0NRT,289.39,1.89,N
41.26519,31.42682,303.14,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,289.83,1.49,N
41.26064,31.42486,303.6,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,288.82,1.49,N
41.25906,31.43107,306.22,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,289.12,1.49,N
41.26833,31.42722,303.63,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,289.11,1.99,N
41.26378,31.42524,305.28,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,289.55,3.01,N
41.25766,31.42965,316.1,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,288.88,2.59,N
41.25631,31.41478,305.39,0.57,0.52,2022-09-01,0030,1,nominal,2.0NRT,288.59,1.19,N
42.71721,24.17102,335.39,0.41,0.37,2022-09-01,0030,1,nominal,2.0NRT,286.65,3.62,N
42.71894,24.16133,309.39,0.41,0.37,2022-09-01,0030,1,nominal,2.0NRT,285.72,0.92,N
42.71386,24.16999,298.18,0.41,0.37,2022-09-01,0030,1,nominal,2.0NRT,285.05,1.05,N
42.45367,23.81507,332.08,0.4,0.37,2022-09-01,0030,1,nominal,2.0NRT,290.61,17.42,N
42.06258,24.8127,301.47,0.43,0.38,2022-09-01,0030,1,nominal,2.0NRT,288.62,0.84,N
41.0516,28.19259,316.22,0.4,0.44,2022-09-01,0030,1,nominal,2.0NRT,291.91,4.29,N
41.04767,28.19109,338.18,0.4,0.44,2022-09-01,0030,1,nominal,2.0NRT,291.5,4.29,N
43.44648,4.896,321.8,0.64,0.72,2022-09-01,0030,1,nominal,2.0NRT,291.07,2.09,N
43.44648,4.88776,300.24,0.65,0.73,2022-09-01,0030,1,nominal,2.0NRT,289.68,2.09,N
43.44416,4.89641,321.13,0.64,0.72,2022-09-01,0030,1,nominal,2.0NRT,291.34,2.85,N
43.4442,4.88816,317.36,0.64,0.72,2022-09-01,0030,1,nominal,2.0NRT,290.29,3.65,N
43.43746,4.88808,311.08,0.64,0.72,2022-09-01,0030,1,nominal,2.0NRT,290.56,3.65,N
43.43742,4.89629,301.58,0.64,0.72,2022-09-01,0030,1,nominal,2.0NRT,290.41,2.85,N
42.36406,19.01777,339.62,0.42,0.37,2022-09-01,0030,1,nominal,2.0NRT,293.27,3.83,N
42.36069,19.01665,352.11,0.42,0.37,2022-09-01,0030,1,nominal,2.0NRT,304.66,33.28,N
42.36003,19.0216,311.4,0.42,0.37,2022-09-01,0030,1,nominal,2.0NRT,294.54,33.28,N
39.16278,33.10287,310.87,0.39,0.59,2022-09-01,0030,1,nominal,2.0NRT,288.03,1.63,N
40.4479,27.13485,309.85,0.55,0.43,2022-09-01,0030,1,nominal,2.0NRT,291.66,3.15,N
41.50051,19.74347,301,0.4,0.37,2022-09-01,0030,1,nominal,2.0NRT,290,0.36,N
39.48464,30.04291,301.15,0.53,0.5,2022-09-01,0030,1,nominal,2.0NRT,287.35,0.85,N
40.70522,22.81222,303.58,0.4,0.37,2022-09-01,0030,1,nominal,2.0NRT,290.52,0.88,N
40.68022,22.89697,327.62,0.4,0.37,2022-09-01,0030,1,nominal,2.0NRT,299.37,44.73,N
39.86729,26.24486,309.48,0.52,0.41,2022-09-01,0030,1,nominal,2.0NRT,290.81,1.15,N
39.86772,26.24407,308.83,0.52,0.41,2022-09-01,0030,1,nominal,2.0NRT,290.73,1.24,N
40.28572,23.44673,305.59,0.41,0.37,2022-09-01,0030,1,nominal,2.0NRT,292.17,0.65,N
38.65887,30.6184,298.96,0.6,0.53,2022-09-01,0030,1,nominal,2.0NRT,288.13,1.41,N
38.65999,30.61874,298.98,0.6,0.53,2022-09-01,0030,1,nominal,2.0NRT,287.55,1.66,N
41.10836,16.1936,327.8,0.5,0.41,2022-09-01,0030,1,nominal,2.0NRT,288.76,3.25,N
40.63065,17.99844,312.51,0.43,0.38,2022-09-01,0030,1,nominal,2.0NRT,291.96,1.42,N
40.52111,17.20412,305.21,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,293.44,1.11,N
40.52046,17.20947,304.52,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,293.4,1.11,N
40.5169,17.20869,315.25,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,293.17,1.11,N
40.51269,17.21325,306.97,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,292.57,1.15,N
40.50913,17.21249,305.7,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,292.77,1.15,N
40.50492,17.21705,331.39,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,294.11,3.56,N
40.50557,17.21173,317.71,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,294.02,3.56,N
38.75425,26.95386,305.5,0.39,0.44,2022-09-01,0030,1,nominal,2.0NRT,292.17,1.14,N
38.73961,26.94389,317.36,0.39,0.44,2022-09-01,0030,1,nominal,2.0NRT,292.84,1.34,N
38.73865,26.94829,314.29,0.39,0.44,2022-09-01,0030,1,nominal,2.0NRT,294.1,1.34,N
38.73488,26.96565,305.83,0.39,0.44,2022-09-01,0030,1,nominal,2.0NRT,292.1,0.73,N
38.73571,26.94248,305.55,0.39,0.44,2022-09-01,0030,1,nominal,2.0NRT,293.26,1.34,N
39.35368,22.98481,309.27,0.41,0.37,2022-09-01,0030,1,nominal,2.0NRT,292.72,1.08,N
38.4276,27.21768,312.48,0.41,0.45,2022-09-01,0030,1,nominal,2.0NRT,293.67,1.44,N
39.16947,22.84328,307.67,0.41,0.37,2022-09-01,0030,1,nominal,2.0NRT,291.87,1.46,N
37.25159,30.44301,300.76,0.32,0.54,2022-09-01,0030,1,nominal,2.0NRT,288.02,1.49,N
38.37574,24.05973,305.51,0.45,0.39,2022-09-01,0030,1,nominal,2.0NRT,291.56,1.12,N
38.13081,23.5259,307.91,0.43,0.38,2022-09-01,0030,1,nominal,2.0NRT,292.17,1.02,N
37.92038,23.06927,307.77,0.42,0.38,2022-09-01,0033,1,nominal,2.0NRT,293.62,1.25,N
37.91953,23.07401,306.49,0.42,0.38,2022-09-01,0033,1,nominal,2.0NRT,294.46,1.25,N
38.25983,16.17806,321.08,0.47,0.4,2022-09-01,0033,1,nominal,2.0NRT,293.06,1.41,N
38.2592,16.1833,303.88,0.47,0.4,2022-09-01,0033,1,nominal,2.0NRT,292.37,1.41,N
38.25619,16.1775,344.35,0.47,0.4,2022-09-01,0033,1,nominal,2.0NRT,294.72,7.1,N
36.78797,9.05092,346.09,0.35,0.57,2022-09-01,0033,1,nominal,2.0NRT,291.2,6.71,N
36.78773,9.05466,344.21,0.35,0.57,2022-09-01,0033,1,nominal,2.0NRT,293.26,6.8,N
36.79044,7.68068,309.64,0.42,0.61,2022-09-01,0033,1,nominal,2.0NRT,288.39,0.9,N
36.78994,7.69005,301.53,0.42,0.61,2022-09-01,0033,1,nominal,2.0NRT,288.62,1.19,N
36.43,6.61882,302.37,0.48,0.64,2022-09-01,0033,1,nominal,2.0NRT,279.94,1.17,N
36.05627,5.86444,306.62,0.52,0.67,2022-09-01,0033,1,nominal,2.0NRT,286.66,1.71,N
36.0573,5.8673,309.15,0.52,0.67,2022-09-01,0033,1,nominal,2.0NRT,286.97,1.24,N
35.85141,8.59124,304.13,0.36,0.58,2022-09-01,0033,1,nominal,2.0NRT,287.43,0.89,N
34.98203,5.71174,306.49,0.52,0.67,2022-09-01,0033,1,nominal,2.0NRT,288.75,1.32,N
66.35943,33.76082,295.65,0.39,0.36,2022-09-01,0022,1,nominal,2.0NRT,279.15,1.05,N
65.76862,24.1869,300.79,0.54,0.42,2022-09-01,0024,1,nominal,2.0NRT,273.34,1.33,N
65.76479,24.18493,308.37,0.54,0.42,2022-09-01,0024,1,nominal,2.0NRT,276.38,1.72,N
65.5635,22.21333,341.18,0.4,0.44,2022-09-01,0024,1,nominal,2.0NRT,281.02,6.05,N
65.56287,22.22191,320.14,0.4,0.44,2022-09-01,0024,1,nominal,2.0NRT,279.99,3.93,N
65.55627,22.25474,322,0.4,0.44,2022-09-01,0024,1,nominal,2.0NRT,277.45,1.2,N
64.64794,24.42439,303.15,0.51,0.41,2022-09-01,0024,1,nominal,2.0NRT,279.5,1.63,N
64.64888,24.43064,296.06,0.51,0.41,2022-09-01,0024,1,nominal,2.0NRT,278.94,0.98,N
64.64513,24.42875,306.88,0.51,0.41,2022-09-01,0024,1,nominal,2.0NRT,278.98,0.98,N
40.24585,-3.47239,325.91,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,293.42,2.02,N
40.24658,-3.47687,309.62,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,291.63,2.02,N
40.0111,-3.89958,303.1,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,292.05,0.87,N
39.89614,-3.30549,296.44,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,284.87,1.39,N
39.89286,-3.30642,327.05,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,285.96,1.39,N
36.86847,6.98513,328.53,0.41,0.61,2022-09-01,0211,1,nominal,2.0NRT,290.61,2.87,N
36.86958,6.98101,305.29,0.41,0.61,2022-09-01,0211,1,nominal,2.0NRT,290.43,2.54,N
36.86472,6.95527,309.97,0.41,0.61,2022-09-01,0211,1,nominal,2.0NRT,290.66,0.83,N
36.86355,6.9596,303.59,0.41,0.61,2022-09-01,0211,1,nominal,2.0NRT,290.52,0.83,N
38.37659,-0.54326,309.09,0.48,0.4,2022-09-01,0211,1,nominal,2.0NRT,296.35,1.07,N
36.7496,6.25461,307.1,0.38,0.59,2022-09-01,0211,1,nominal,2.0NRT,287.65,0.71,N
38.86395,-6.33946,309.82,0.39,0.37,2022-09-01,0211,1,nominal,2.0NRT,291.22,0.99,N
38.92304,-9.00986,303.19,0.47,0.4,2022-09-01,0211,1,nominal,2.0NRT,291.65,1.45,N
38.92299,-9.01109,303.7,0.47,0.4,2022-09-01,0211,1,nominal,2.0NRT,291.26,0.87,N
36.74717,3.08245,304.8,0.51,0.5,2022-09-01,0211,1,nominal,2.0NRT,292.71,0.86,N
37.5702,-0.91539,310.02,0.48,0.4,2022-09-01,0211,1,nominal,2.0NRT,295.17,1.58,N
36.62976,3.23191,304.25,0.53,0.5,2022-09-01,0211,1,nominal,2.0NRT,293.05,1.19,N
36.59942,3.13544,303.25,0.52,0.5,2022-09-01,0211,1,nominal,2.0NRT,292.82,0.78,N
38.5012,-8.93482,305.2,0.46,0.39,2022-09-01,0211,1,nominal,2.0NRT,290.15,1.03,N
35.70751,4.47564,302.3,0.32,0.55,2022-09-01,0211,1,nominal,2.0NRT,285.28,0.54,N
35.35023,5.75951,309.76,0.39,0.59,2022-09-01,0211,1,nominal,2.0NRT,288.18,1.56,N
35.35204,5.76296,299.02,0.39,0.59,2022-09-01,0211,1,nominal,2.0NRT,288.36,0.6,N
35.34687,5.76077,304.76,0.39,0.59,2022-09-01,0211,1,nominal,2.0NRT,287.5,0.6,N
35.0959,5.64649,307.36,0.39,0.59,2022-09-01,0211,1,nominal,2.0NRT,292.15,1.14,N
36.12624,1.24237,318.54,0.42,0.45,2022-09-01,0211,1,nominal,2.0NRT,291.14,2.18,N
37.3613,-5.86338,311.97,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,292.59,1.33,N
34.98354,5.71606,309.09,0.39,0.6,2022-09-01,0211,1,nominal,2.0NRT,293.15,1.28,N
37.35892,-6.67251,299.52,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,285.43,0.44,N
36.71446,-4.33272,309.54,0.39,0.36,2022-09-01,0211,1,nominal,2.0NRT,296.02,0.63,N
35.8085,-0.23453,307.6,0.55,0.42,2022-09-01,0211,1,nominal,2.0NRT,266.68,1.55,N
35.80833,-0.25343,331.7,0.54,0.42,2022-09-01,0211,1,nominal,2.0NRT,269.08,4.29,N
35.81194,-0.27107,302.23,0.54,0.42,2022-09-01,0211,1,nominal,2.0NRT,272.76,1.83,N
35.80954,-0.25933,308.63,0.54,0.42,2022-09-01,0211,1,nominal,2.0NRT,272.39,2.45,N
35.77039,-0.26552,296.01,0.54,0.42,2022-09-01,0213,1,nominal,2.0NRT,273.84,1.02,N
34.59704,-2.34747,305.55,0.46,0.39,2022-09-01,0213,1,nominal,2.0NRT,293.01,1.1,N
60.54222,3.04558,313.7,0.39,0.36,2022-09-01,0206,1,nominal,2.0NRT,284.34,0.9,N
60.49363,2.82826,310.42,0.4,0.37,2022-09-01,0206,1,nominal,2.0NRT,284.69,0.74,N
60.49038,2.82638,302.53,0.4,0.37,2022-09-01,0206,1,nominal,2.0NRT,283.96,0.64,N
60.3915,2.79314,305.85,0.39,0.37,2022-09-01,0206,1,nominal,2.0NRT,284.29,0.92,N
60.39053,2.80013,300.96,0.39,0.37,2022-09-01,0206,1,nominal,2.0NRT,284.51,0.81,N
59.64746,6.36134,305.01,0.39,0.36,2022-09-01,0206,1,nominal,2.0NRT,283.63,0.73,N
58.35924,12.38133,319.6,0.53,0.42,2022-09-01,0206,1,nominal,2.0NRT,282.55,2.49,N
58.34693,11.42657,304.6,0.5,0.41,2022-09-01,0206,1,nominal,2.0NRT,285.45,1.11,N
57.06128,9.97993,329.21,0.49,0.4,2022-09-01,0206,1,nominal,2.0NRT,287.21,3.45,N
57.06295,9.97241,299.9,0.49,0.4,2022-09-01,0206,1,nominal,2.0NRT,283.73,2.2,N
53.70129,18.92199,295.39,0.41,0.61,2022-09-01,0209,1,nominal,2.0NRT,282.13,0.6,N
55.59107,9.74491,297.9,0.52,0.41,2022-09-01,0209,1,nominal,2.0NRT,282.08,0.75,N
57.03244,1.95501,299.08,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,287.27,0.28,N
57.01175,1.83758,311.49,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,286.83,0.84,N
52.71556,18.34195,307.76,0.43,0.62,2022-09-01,0209,1,nominal,2.0NRT,279.61,1.86,N
52.71785,18.34365,295.53,0.43,0.62,2022-09-01,0209,1,nominal,2.0NRT,278.4,0.58,N
52.71283,18.33915,305.29,0.43,0.62,2022-09-01,0209,1,nominal,2.0NRT,279.98,1.07,N
55.57903,4.75742,303.67,0.4,0.37,2022-09-01,0209,1,nominal,2.0NRT,287.95,0.3,N
55.47696,5.11213,301.33,0.41,0.37,2022-09-01,0209,1,nominal,2.0NRT,288.24,0.33,N
53.87389,9.58511,299.26,0.56,0.43,2022-09-01,0209,1,nominal,2.0NRT,283.62,1.46,N
53.51878,10.03955,295.6,0.4,0.44,2022-09-01,0209,1,nominal,2.0NRT,284.93,0.46,N
53.51119,10.03437,308.29,0.4,0.44,2022-09-01,0209,1,nominal,2.0NRT,285.06,0.95,N
53.52048,9.90409,318.07,0.39,0.44,2022-09-01,0209,1,nominal,2.0NRT,284.49,0.83,N
53.1362,8.67979,312.34,0.55,0.43,2022-09-01,0209,1,nominal,2.0NRT,282.02,3.62,N
53.13443,8.6875,303.4,0.55,0.43,2022-09-01,0209,1,nominal,2.0NRT,285.5,2.75,N
53.13252,8.67746,336.13,0.55,0.43,2022-09-01,0209,1,nominal,2.0NRT,285.28,3.62,N
53.12706,8.68285,295.1,0.55,0.43,2022-09-01,0209,1,nominal,2.0NRT,284.89,2.34,N
52.35447,9.8861,299.09,0.42,0.45,2022-09-01,0209,1,nominal,2.0NRT,283.36,1.12,N
52.16231,10.41708,304.62,0.45,0.47,2022-09-01,0209,1,nominal,2.0NRT,285.02,1.98,N
52.15985,10.40831,308.89,0.45,0.47,2022-09-01,0209,1,nominal,2.0NRT,283.03,1.6,N
52.15739,10.39954,331.85,0.45,0.47,2022-09-01,0209,1,nominal,2.0NRT,284.41,3.5,N
52.15586,10.40563,346.35,0.45,0.47,2022-09-01,0209,1,nominal,2.0NRT,286.67,3.5,N
52.15341,10.39685,296.23,0.45,0.47,2022-09-01,0209,1,nominal,2.0NRT,283.56,3.5,N
52.15187,10.40296,303.88,0.45,0.47,2022-09-01,0209,1,nominal,2.0NRT,282.88,3.5,N
52.46928,7.31624,306.91,0.51,0.41,2022-09-01,0209,1,nominal,2.0NRT,284.86,0.8,N
52.46915,7.31704,315.41,0.51,0.41,2022-09-01,0209,1,nominal,2.0NRT,285.47,1.76,N
52.21048,8.0484,312.41,0.55,0.43,2022-09-01,0209,1,nominal,2.0NRT,283.44,2.07,N
53.65766,0.11747,296.85,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,285.88,0.53,N
53.64351,-0.25563,298.96,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,288.35,0.65,N
53.63529,-0.24676,302.44,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,289.22,1.56,N
53.63445,-0.24099,319.64,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,289.34,1.56,N
53.62923,-0.53171,328.31,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,286.04,3.22,N
53.57854,-0.61386,306.29,0.39,0.36,2022-09-01,0209,1,nominal,2.0NRT,285.65,0.85,N
51.36271,10.48253,306.86,0.47,0.48,2022-09-01,0209,1,nominal,2.0NRT,283.79,1.09,N
51.36224,10.48133,301.27,0.47,0.48,2022-09-01,0209,1,nominal,2.0NRT,282.38,1.7,N
51.69976,8.74341,297.2,0.4,0.44,2022-09-01,0209,1,nominal,2.0NRT,282.85,0.53,N
52.4986,4.61614,327.3,0.43,0.38,2022-09-01,0209,1,nominal,2.0NRT,288.47,1.58,N
52.49979,4.61004,299.15,0.43,0.38,2022-09-01,0209,1,nominal,2.0NRT,284.52,1.58,N
52.49643,4.6083,324.14,0.43,0.38,2022-09-01,0209,1,nominal,2.0NRT,285.86,2.24,N
