latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
52.50112,4.60677,300.84,0.78,0.78,2022-09-04,0022,N,nominal,2.0NRT,282.92,0.9,N
52.49379,4.60739,313.69,0.78,0.78,2022-09-04,0022,N,nominal,2.0NRT,283.88,2.91,N
52.4856,4.58366,297.29,0.78,0.78,2022-09-04,0022,N,nominal,2.0NRT,283.61,2.55,N
52.4688,7.31459,297.48,0.6,0.71,2022-09-04,0022,N,nominal,2.0NRT,284.1,0.49,N
52.35655,9.8867,296.67,0.47,0.64,2022-09-04,0022,N,nominal,2.0NRT,281.71,0.32,N
52.35569,9.8862,303.72,0.47,0.64,2022-09-04,0022,N,nominal,2.0NRT,282.59,1.19,N
52.17444,14.61413,303.49,0.59,0.53,2022-09-04,0022,N,nominal,2.0NRT,284.64,1.16,N
50.56543,28.59539,306.13,0.4,0.37,2022-09-04,0022,N,nominal,2.0NRT,275.82,0.93,N
51.39657,22.96726,301.33,0.43,0.38,2022-09-04,0022,N,nominal,2.0NRT,286.1,1,N
52.15131,10.39639,307.33,0.45,0.63,2022-09-04,0022,N,nominal,2.0NRT,279.61,1.12,N
52.15955,10.41235,305.09,0.45,0.63,2022-09-04,0022,N,nominal,2.0NRT,282.11,1.76,N
52.15387,10.39865,311.81,0.45,0.63,2022-09-04,0022,N,nominal,2.0NRT,281.33,1.63,N
51.68794,15.97496,314.26,0.51,0.5,2022-09-04,0022,N,nominal,2.0NRT,283.28,2.38,N
51.45911,16.78556,297.58,0.47,0.48,2022-09-04,0022,N,nominal,2.0NRT,279.72,0.56,N
50.93028,21.67569,305.88,0.46,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.73,1.23,N
51.10426,18.94158,301.53,0.38,0.43,2022-09-04,0022,N,nominal,2.0NRT,281.89,0.57,N
51.51975,6.96561,296.5,0.62,0.71,2022-09-04,0022,N,nominal,2.0NRT,283.98,0.91,N
51.49622,6.73825,298,0.63,0.72,2022-09-04,0022,N,nominal,2.0NRT,284.98,1.07,N
51.48928,6.7288,299.23,0.64,0.72,2022-09-04,0022,N,nominal,2.0NRT,284.41,1.07,N
51.48943,6.7384,299.21,0.63,0.72,2022-09-04,0022,N,nominal,2.0NRT,283.92,1.07,N
51.48185,6.69031,299.5,0.64,0.72,2022-09-04,0022,N,nominal,2.0NRT,284.4,1.63,N
51.48201,6.70012,303.93,0.64,0.72,2022-09-04,0022,N,nominal,2.0NRT,284.2,1.63,N
51.48217,6.70983,308.25,0.64,0.72,2022-09-04,0022,N,nominal,2.0NRT,284.46,1.53,N
51.48233,6.71937,298.55,0.64,0.72,2022-09-04,0022,N,nominal,2.0NRT,284.2,1.53,N
51.46228,6.73931,299.25,0.63,0.72,2022-09-04,0022,N,nominal,2.0NRT,283.91,0.82,N
51.18332,16.11545,338.49,0.5,0.49,2022-09-04,0022,N,nominal,2.0NRT,283.82,5.23,N
51.17876,16.11465,312.18,0.5,0.49,2022-09-04,0022,N,nominal,2.0NRT,281.92,2.65,N
50.82742,20.27166,299.61,0.51,0.41,2022-09-04,0022,N,nominal,2.0NRT,283.22,1.17,N
51.36555,6.7033,336.5,0.64,0.72,2022-09-04,0022,N,nominal,2.0NRT,285.66,6.07,N
51.29624,7.00244,300.43,0.62,0.71,2022-09-04,0022,N,nominal,2.0NRT,283.32,1.63,N
51.29465,7.00793,307.73,0.62,0.71,2022-09-04,0022,N,nominal,2.0NRT,283.71,1.74,N
50.79948,19.18269,325.91,0.56,0.43,2022-09-04,0022,N,nominal,2.0NRT,280.89,2.97,N
50.49266,19.45882,297.91,0.54,0.42,2022-09-04,0022,N,nominal,2.0NRT,283.67,0.82,N
50.4919,19.46667,298.2,0.54,0.42,2022-09-04,0022,N,nominal,2.0NRT,282.21,0.75,N
50.34619,19.29171,315.33,0.55,0.42,2022-09-04,0022,N,nominal,2.0NRT,283.96,1.89,N
50.34251,19.33064,305.68,0.54,0.42,2022-09-04,0022,N,nominal,2.0NRT,283.09,1.32,N
50.34178,19.33833,301.1,0.54,0.42,2022-09-04,0022,N,nominal,2.0NRT,285.03,1.32,N
50.33445,19.28885,297.79,0.55,0.42,2022-09-04,0022,N,nominal,2.0NRT,283.04,1.46,N
50.76115,5.66704,296.84,0.7,0.75,2022-09-04,0022,N,nominal,2.0NRT,283.19,1.03,N
50.07582,20.10131,301.31,0.51,0.41,2022-09-04,0022,N,nominal,2.0NRT,282.99,0.75,N
50.41841,4.53484,296.57,0.79,0.78,2022-09-04,0022,N,nominal,2.0NRT,281.88,1.14,N
49.9567,9.76486,295.53,0.47,0.64,2022-09-04,0022,N,nominal,2.0NRT,282.82,0.8,N
47.78466,29.01604,303.12,0.43,0.38,2022-09-04,0022,N,nominal,2.0NRT,283.18,1.21,N
47.78971,28.95129,296.61,0.43,0.38,2022-09-04,0022,N,nominal,2.0NRT,282.19,0.71,N
47.78862,28.95697,296.19,0.43,0.38,2022-09-04,0022,N,nominal,2.0NRT,282.59,0.54,N
49.52608,5.89779,302.46,0.69,0.74,2022-09-04,0022,N,nominal,2.0NRT,282.95,1.69,N
49.50619,5.95816,298.75,0.68,0.74,2022-09-04,0022,N,nominal,2.0NRT,282.4,2.2,N
48.61942,21.18534,297.77,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.01,1.11,N
48.61586,21.18437,302.8,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,282.83,1.11,N
48.61158,21.18952,314.12,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,285.94,1.58,N
48.61087,21.19563,298.9,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,284.16,1.19,N
48.60944,21.1763,303.64,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.24,0.79,N
48.60802,21.18854,295.49,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,284.57,1.58,N
48.60588,21.17533,321.04,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.95,2.8,N
48.60517,21.18145,313.33,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,284.34,1.1,N
48.60446,21.18756,298.58,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,282.89,1.1,N
48.60161,21.18047,302.38,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,282.43,1.1,N
48.60831,21.17544,311.17,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.84,1.97,N
48.60757,21.18155,317.19,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,284.84,1.97,N
48.60684,21.18766,306.25,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,284.94,1.72,N
48.60402,21.18059,312.51,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.38,1.97,N
49.35949,6.74559,301.08,0.63,0.72,2022-09-04,0022,N,nominal,2.0NRT,282.91,1.1,N
48.59236,20.83892,301.33,0.46,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.44,0.81,N
48.64674,20.21814,297.08,0.48,0.4,2022-09-04,0022,N,nominal,2.0NRT,281.97,0.91,N
49.24575,6.84628,315.61,0.62,0.72,2022-09-04,0022,N,nominal,2.0NRT,283.21,1.91,N
49.24432,6.84242,302.95,0.62,0.72,2022-09-04,0022,N,nominal,2.0NRT,283.12,1.36,N
49.24438,6.85157,299.47,0.62,0.72,2022-09-04,0022,N,nominal,2.0NRT,283.11,1.36,N
49.06086,8.3258,296.05,0.54,0.67,2022-09-04,0022,N,nominal,2.0NRT,284.03,1.32,N
47.90552,21.03304,296.58,0.45,0.39,2022-09-04,0022,N,nominal,2.0NRT,283.2,0.3,N
48.50879,10.85149,301.82,0.41,0.61,2022-09-04,0024,N,nominal,2.0NRT,278.94,0.39,N
48.51226,10.85123,306.2,0.41,0.61,2022-09-04,0024,N,nominal,2.0NRT,278.36,1.09,N
48.28025,14.33818,296.63,0.56,0.52,2022-09-04,0024,N,nominal,2.0NRT,271.43,3.41,N
48.27544,14.33754,337.82,0.56,0.52,2022-09-04,0024,N,nominal,2.0NRT,275.52,3.41,N
48.26147,14.32779,310.21,0.56,0.52,2022-09-04,0024,N,nominal,2.0NRT,280.44,2.72,N
48.26278,14.33025,312.8,0.56,0.52,2022-09-04,0024,N,nominal,2.0NRT,280.55,2.86,N
48.33616,9.72953,295.25,0.46,0.64,2022-09-04,0024,N,nominal,2.0NRT,281.52,1.01,N
48.33332,9.72997,302.2,0.46,0.63,2022-09-04,0024,N,nominal,2.0NRT,282.88,1,N
48.194,12.83183,298.75,0.33,0.55,2022-09-04,0024,N,nominal,2.0NRT,283.12,0.81,N
47.03562,22.33208,296.74,0.41,0.37,2022-09-04,0024,N,nominal,2.0NRT,284.49,0.59,N
47.84536,13.01237,302.24,0.32,0.55,2022-09-04,0024,N,nominal,2.0NRT,283.08,0.72,N
46.94172,18.93554,301.96,0.52,0.41,2022-09-04,0024,N,nominal,2.0NRT,287.33,1.14,N
46.93651,18.94831,320.31,0.52,0.41,2022-09-04,0024,N,nominal,2.0NRT,285.57,2.63,N
45.42144,27.97446,295.83,0.43,0.38,2022-09-04,0024,N,nominal,2.0NRT,284.56,0.61,N
45.41697,27.97857,300.04,0.43,0.38,2022-09-04,0024,N,nominal,2.0NRT,283.98,0.63,N
45.9837,17.73397,296.21,0.56,0.43,2022-09-04,0024,N,nominal,2.0NRT,283.88,0.54,N
44.23875,28.31119,295.82,0.46,0.39,2022-09-04,0024,N,nominal,2.0NRT,285.18,0.46,N
46.06746,13.62899,304.81,0.58,0.52,2022-09-04,0024,N,nominal,2.0NRT,284.51,1.6,N
